outcome_id,student_id,internship_id,application_status,application_date,selection_date,interview_rounds,final_decision,feedback_score,rejection_reason,success
OUT_009101,STU_00665,INT_00334,rejected,2025-09-23 02:47:16.699646,2025-10-22 02:47:16.699646,0,rejected,3.8,timing issues,0
OUT_009102,STU_00943,INT_00674,rejected,2025-09-23 02:50:28.775609,2025-10-06 02:50:28.775609,2,rejected,2.8,cultural fit,0
OUT_009103,STU_00807,INT_00713,rejected,2025-09-23 02:45:52.557645,2025-09-27 02:45:52.557645,0,rejected,2.3,timing issues,0
OUT_009104,STU_00043,INT_00299,rejected,2025-09-23 02:50:22.618090,2025-10-06 02:50:22.618090,0,rejected,2.8,interview performance,0
OUT_009105,STU_03085,INT_00291,rejected,2025-09-23 02:49:10.321277,2025-09-29 02:49:10.321277,2,rejected,2.7,academic performance,0
OUT_009106,STU_02758,INT_00107,rejected,2025-09-23 02:45:00.303391,2025-10-22 02:45:00.303391,0,rejected,2.0,academic performance,0
OUT_009107,STU_02435,INT_00560,rejected,2025-09-23 02:49:33.983573,2025-10-21 02:49:33.983573,0,rejected,3.4,interview performance,0
OUT_009108,STU_00210,INT_00613,rejected,2025-09-23 02:47:09.067727,2025-09-26 02:47:09.067727,0,rejected,2.1,budget constraints,0
OUT_009109,STU_03884,INT_00953,rejected,2025-09-23 02:50:02.853334,2025-10-01 02:50:02.853334,2,rejected,2.5,interview performance,0
OUT_009110,STU_00180,INT_00295,rejected,2025-09-23 02:45:21.804128,2025-10-01 02:45:21.804128,1,rejected,3.9,technical skills gap,0
OUT_009111,STU_00574,INT_00752,rejected,2025-09-23 02:50:32.159086,2025-10-18 02:50:32.159086,0,rejected,3.2,technical skills gap,0
OUT_009112,STU_02033,INT_00997,rejected,2025-09-23 02:46:58.123420,2025-10-09 02:46:58.123420,1,rejected,2.9,budget constraints,0
OUT_009113,STU_02050,INT_00347,rejected,2025-09-23 02:46:28.931750,2025-10-10 02:46:28.931750,2,rejected,3.1,technical skills gap,0
OUT_009114,STU_04650,INT_00291,rejected,2025-09-23 02:49:29.493082,2025-10-20 02:49:29.493082,1,rejected,2.4,insufficient experience,0
OUT_009115,STU_03861,INT_00422,rejected,2025-09-23 02:48:41.228566,2025-10-05 02:48:41.228566,1,rejected,3.1,technical skills gap,0
OUT_009116,STU_00721,INT_00915,rejected,2025-09-23 02:46:34.421681,2025-10-08 02:46:34.421681,2,rejected,3.2,technical skills gap,0
OUT_009117,STU_04581,INT_00695,rejected,2025-09-23 02:46:27.832628,2025-10-02 02:46:27.832628,0,rejected,2.3,technical skills gap,0
OUT_009118,STU_03696,INT_00882,rejected,2025-09-23 02:46:55.747951,2025-09-28 02:46:55.747951,1,rejected,3.0,cultural fit,0
OUT_009119,STU_02436,INT_00894,rejected,2025-09-23 02:45:49.133499,2025-09-27 02:45:49.133499,0,rejected,3.7,skills mismatch,0
OUT_009120,STU_04935,INT_00250,rejected,2025-09-23 02:45:01.788562,2025-10-16 02:45:01.788562,0,rejected,2.7,interview performance,0
OUT_009121,STU_04798,INT_00543,rejected,2025-09-23 02:47:55.602720,2025-10-04 02:47:55.602720,2,rejected,3.2,academic performance,0
OUT_009122,STU_02516,INT_00727,rejected,2025-09-23 02:47:41.542510,2025-10-08 02:47:41.542510,2,rejected,2.4,interview performance,0
OUT_009123,STU_00698,INT_00844,rejected,2025-09-23 02:50:10.787558,2025-10-19 02:50:10.787558,1,rejected,2.4,interview performance,0
OUT_009124,STU_03520,INT_00386,rejected,2025-09-23 02:48:23.520523,2025-10-13 02:48:23.520523,2,rejected,2.2,timing issues,0
OUT_009125,STU_03798,INT_00778,rejected,2025-09-23 02:45:12.661211,2025-10-15 02:45:12.661211,0,rejected,2.3,position filled,0
OUT_009126,STU_03587,INT_00436,rejected,2025-09-23 02:50:33.906422,2025-10-21 02:50:33.906422,2,rejected,3.0,cultural fit,0
OUT_009127,STU_01756,INT_00261,rejected,2025-09-23 02:50:28.747491,2025-10-06 02:50:28.747491,0,rejected,3.7,interview performance,0
OUT_009128,STU_02710,INT_00051,rejected,2025-09-23 02:49:59.944703,2025-10-11 02:49:59.944703,1,rejected,3.4,skills mismatch,0
OUT_009129,STU_02004,INT_00009,rejected,2025-09-23 02:48:00.995117,2025-09-30 02:48:00.995117,0,rejected,3.4,technical skills gap,0
OUT_009130,STU_03438,INT_00319,rejected,2025-09-23 02:49:06.542215,2025-10-16 02:49:06.542215,0,rejected,2.3,academic performance,0
OUT_009131,STU_04298,INT_00223,rejected,2025-09-23 02:46:41.897104,2025-10-20 02:46:41.897104,0,rejected,2.4,technical skills gap,0
OUT_009132,STU_00999,INT_00647,rejected,2025-09-23 02:48:11.395906,2025-10-04 02:48:11.395906,0,rejected,3.5,skills mismatch,0
OUT_009133,STU_03251,INT_00160,rejected,2025-09-23 02:49:55.049828,2025-10-11 02:49:55.049828,0,rejected,3.7,skills mismatch,0
OUT_009134,STU_02517,INT_00113,rejected,2025-09-23 02:45:41.781723,2025-10-11 02:45:41.781723,0,rejected,2.7,timing issues,0
OUT_009135,STU_01399,INT_00581,rejected,2025-09-23 02:46:22.136866,2025-10-03 02:46:22.136866,1,rejected,2.7,technical skills gap,0
OUT_009136,STU_00953,INT_00659,rejected,2025-09-23 02:50:26.784048,2025-10-05 02:50:26.784048,2,rejected,2.7,budget constraints,0
OUT_009137,STU_01076,INT_00822,rejected,2025-09-23 02:47:00.396960,2025-09-26 02:47:00.396960,0,rejected,3.9,technical skills gap,0
OUT_009138,STU_04475,INT_00682,rejected,2025-09-23 02:48:01.742328,2025-10-11 02:48:01.742328,0,rejected,3.9,skills mismatch,0
OUT_009139,STU_02433,INT_00676,rejected,2025-09-23 02:47:53.300653,2025-09-28 02:47:53.300653,2,rejected,2.2,technical skills gap,0
OUT_009140,STU_00400,INT_00618,rejected,2025-09-23 02:45:15.700080,2025-10-21 02:45:15.700080,1,rejected,3.2,budget constraints,0
OUT_009141,STU_01545,INT_00033,rejected,2025-09-23 02:47:38.262503,2025-10-20 02:47:38.262503,2,rejected,2.2,skills mismatch,0
OUT_009142,STU_03015,INT_00296,rejected,2025-09-23 02:45:30.171988,2025-10-17 02:45:30.171988,1,rejected,3.8,insufficient experience,0
OUT_009143,STU_01445,INT_00172,rejected,2025-09-23 02:49:29.610735,2025-09-30 02:49:29.610735,1,rejected,2.7,timing issues,0
OUT_009144,STU_04175,INT_00495,rejected,2025-09-23 02:48:54.602501,2025-10-06 02:48:54.602501,0,rejected,3.9,cultural fit,0
OUT_009145,STU_04793,INT_00540,rejected,2025-09-23 02:50:19.789632,2025-10-04 02:50:19.789632,0,rejected,2.6,academic performance,0
OUT_009146,STU_02840,INT_00337,rejected,2025-09-23 02:50:44.550924,2025-09-26 02:50:44.550924,0,rejected,3.7,insufficient experience,0
OUT_009147,STU_03056,INT_00916,rejected,2025-09-23 02:49:48.232042,2025-10-21 02:49:48.232042,1,rejected,2.9,insufficient experience,0
OUT_009148,STU_04567,INT_00372,rejected,2025-09-23 02:50:30.172647,2025-10-04 02:50:30.172647,1,rejected,3.7,insufficient experience,0
OUT_009149,STU_00429,INT_00927,rejected,2025-09-23 02:49:45.985021,2025-10-08 02:49:45.985021,0,rejected,3.7,interview performance,0
OUT_009150,STU_00150,INT_00885,rejected,2025-09-23 02:45:34.796936,2025-10-20 02:45:34.796936,1,rejected,2.7,position filled,0
OUT_009151,STU_01343,INT_00978,rejected,2025-09-23 02:48:06.994548,2025-10-18 02:48:06.994548,0,rejected,3.2,position filled,0
OUT_009152,STU_03642,INT_00854,rejected,2025-09-23 02:45:11.250562,2025-10-07 02:45:11.250562,1,rejected,3.1,interview performance,0
OUT_009153,STU_03353,INT_00941,rejected,2025-09-23 02:45:46.391440,2025-10-16 02:45:46.391440,1,rejected,3.0,cultural fit,0
OUT_009154,STU_00642,INT_00162,rejected,2025-09-23 02:48:29.793187,2025-10-07 02:48:29.793187,2,rejected,2.6,academic performance,0
OUT_009155,STU_00100,INT_00016,rejected,2025-09-23 02:44:53.730449,2025-10-16 02:44:53.730449,2,rejected,2.7,academic performance,0
OUT_009156,STU_02176,INT_00558,rejected,2025-09-23 02:45:26.302261,2025-10-05 02:45:26.302261,1,rejected,3.8,technical skills gap,0
OUT_009157,STU_02365,INT_00161,rejected,2025-09-23 02:50:05.421150,2025-09-26 02:50:05.421150,2,rejected,2.1,budget constraints,0
OUT_009158,STU_02897,INT_00293,rejected,2025-09-23 02:49:55.863648,2025-09-26 02:49:55.863648,0,rejected,3.5,interview performance,0
OUT_009159,STU_03793,INT_00804,rejected,2025-09-23 02:46:28.487375,2025-10-12 02:46:28.487375,0,rejected,3.4,interview performance,0
OUT_009160,STU_01489,INT_00491,rejected,2025-09-23 02:46:58.951613,2025-10-11 02:46:58.951613,1,rejected,3.9,position filled,0
OUT_009161,STU_01683,INT_00463,rejected,2025-09-23 02:47:28.849757,2025-09-27 02:47:28.849757,0,rejected,2.4,timing issues,0
OUT_009162,STU_03654,INT_00871,rejected,2025-09-23 02:45:29.843421,2025-10-10 02:45:29.843421,1,rejected,3.3,skills mismatch,0
OUT_009163,STU_03363,INT_00024,rejected,2025-09-23 02:50:13.746482,2025-10-21 02:50:13.746482,1,rejected,3.4,technical skills gap,0
OUT_009164,STU_00727,INT_00547,rejected,2025-09-23 02:44:56.282434,2025-10-05 02:44:56.282434,2,rejected,2.1,skills mismatch,0
OUT_009165,STU_03205,INT_00315,rejected,2025-09-23 02:48:47.190638,2025-09-30 02:48:47.190638,1,rejected,3.4,technical skills gap,0
OUT_009166,STU_03086,INT_00882,rejected,2025-09-23 02:48:01.030151,2025-10-18 02:48:01.030151,2,rejected,3.0,cultural fit,0
OUT_009167,STU_00058,INT_00979,rejected,2025-09-23 02:50:15.320678,2025-10-07 02:50:15.320678,1,rejected,2.4,timing issues,0
OUT_009168,STU_00169,INT_00887,rejected,2025-09-23 02:45:28.243307,2025-09-29 02:45:28.243307,1,rejected,2.5,academic performance,0
OUT_009169,STU_02453,INT_00817,rejected,2025-09-23 02:46:34.133889,2025-10-05 02:46:34.133889,2,rejected,3.7,interview performance,0
OUT_009170,STU_01150,INT_00267,rejected,2025-09-23 02:44:59.366450,2025-10-15 02:44:59.366450,1,rejected,3.7,budget constraints,0
OUT_009171,STU_02544,INT_00241,rejected,2025-09-23 02:46:31.104017,2025-10-02 02:46:31.104017,2,rejected,3.8,technical skills gap,0
OUT_009172,STU_01879,INT_00370,rejected,2025-09-23 02:45:45.545884,2025-10-14 02:45:45.545884,1,rejected,2.5,insufficient experience,0
OUT_009173,STU_04905,INT_00839,rejected,2025-09-23 02:47:20.152711,2025-10-04 02:47:20.152711,1,rejected,2.5,position filled,0
OUT_009174,STU_02563,INT_00068,rejected,2025-09-23 02:48:18.226766,2025-10-01 02:48:18.226766,2,rejected,3.7,academic performance,0
OUT_009175,STU_04444,INT_00361,rejected,2025-09-23 02:44:57.195379,2025-09-29 02:44:57.195379,1,rejected,3.8,interview performance,0
OUT_009176,STU_01346,INT_00156,rejected,2025-09-23 02:48:25.735728,2025-09-28 02:48:25.735728,1,rejected,3.5,technical skills gap,0
OUT_009177,STU_00439,INT_00202,rejected,2025-09-23 02:46:49.851853,2025-10-07 02:46:49.851853,0,rejected,3.4,position filled,0
OUT_009178,STU_03193,INT_00681,rejected,2025-09-23 02:50:00.200345,2025-10-09 02:50:00.200345,0,rejected,2.4,position filled,0
OUT_009179,STU_02420,INT_00686,rejected,2025-09-23 02:50:33.339725,2025-10-01 02:50:33.339725,2,rejected,3.4,academic performance,0
OUT_009180,STU_01424,INT_00922,rejected,2025-09-23 02:46:39.412414,2025-10-16 02:46:39.412414,1,rejected,2.6,budget constraints,0
OUT_009181,STU_01257,INT_00555,rejected,2025-09-23 02:48:37.719427,2025-10-13 02:48:37.719427,0,rejected,3.9,budget constraints,0
OUT_009182,STU_02591,INT_00613,rejected,2025-09-23 02:50:34.390227,2025-10-04 02:50:34.390227,2,rejected,2.7,interview performance,0
OUT_009183,STU_03922,INT_00549,rejected,2025-09-23 02:48:20.736859,2025-10-02 02:48:20.736859,0,rejected,3.8,timing issues,0
OUT_009184,STU_01839,INT_00356,rejected,2025-09-23 02:50:14.451742,2025-10-07 02:50:14.451742,0,rejected,2.4,budget constraints,0
OUT_009185,STU_02048,INT_00914,rejected,2025-09-23 02:46:28.426589,2025-10-18 02:46:28.426589,0,rejected,3.2,skills mismatch,0
OUT_009186,STU_04647,INT_00540,rejected,2025-09-23 02:48:21.775947,2025-10-15 02:48:21.775947,1,rejected,2.9,budget constraints,0
OUT_009187,STU_03240,INT_00805,rejected,2025-09-23 02:50:18.721993,2025-09-26 02:50:18.721993,0,rejected,2.9,cultural fit,0
OUT_009188,STU_00145,INT_00407,rejected,2025-09-23 02:49:15.467667,2025-09-28 02:49:15.467667,1,rejected,2.2,skills mismatch,0
OUT_009189,STU_00451,INT_00259,rejected,2025-09-23 02:48:58.664851,2025-09-26 02:48:58.664851,0,rejected,2.3,insufficient experience,0
OUT_009190,STU_03502,INT_00466,rejected,2025-09-23 02:48:52.226932,2025-10-13 02:48:52.226932,1,rejected,2.6,cultural fit,0
OUT_009191,STU_03561,INT_00338,rejected,2025-09-23 02:49:30.962211,2025-10-04 02:49:30.962211,1,rejected,3.6,technical skills gap,0
OUT_009192,STU_01594,INT_00903,rejected,2025-09-23 02:48:03.147764,2025-09-28 02:48:03.147764,2,rejected,2.3,interview performance,0
OUT_009193,STU_00447,INT_00486,rejected,2025-09-23 02:46:33.532280,2025-10-01 02:46:33.532280,2,rejected,2.7,insufficient experience,0
OUT_009194,STU_01267,INT_00742,rejected,2025-09-23 02:49:25.256098,2025-10-05 02:49:25.256098,0,rejected,3.0,technical skills gap,0
OUT_009195,STU_02465,INT_00034,rejected,2025-09-23 02:44:52.866999,2025-09-29 02:44:52.866999,1,rejected,3.5,timing issues,0
OUT_009196,STU_01675,INT_00637,rejected,2025-09-23 02:47:57.036485,2025-10-06 02:47:57.036485,2,rejected,4.0,insufficient experience,0
OUT_009197,STU_02780,INT_00289,rejected,2025-09-23 02:50:40.190682,2025-10-02 02:50:40.190682,1,rejected,2.4,skills mismatch,0
OUT_009198,STU_01536,INT_00579,rejected,2025-09-23 02:50:02.662245,2025-10-13 02:50:02.662245,1,rejected,3.4,insufficient experience,0
OUT_009199,STU_03497,INT_00763,rejected,2025-09-23 02:50:22.047609,2025-10-03 02:50:22.047609,0,rejected,3.8,position filled,0
OUT_009200,STU_01965,INT_00643,rejected,2025-09-23 02:48:07.629789,2025-10-08 02:48:07.629789,1,rejected,3.4,technical skills gap,0
OUT_009201,STU_04061,INT_00747,rejected,2025-09-23 02:49:49.713470,2025-10-14 02:49:49.713470,1,rejected,2.7,timing issues,0
OUT_009202,STU_01236,INT_00930,rejected,2025-09-23 02:50:39.589612,2025-10-01 02:50:39.589612,0,rejected,3.0,insufficient experience,0
OUT_009203,STU_00549,INT_00229,rejected,2025-09-23 02:46:47.317248,2025-10-10 02:46:47.317248,2,rejected,2.4,timing issues,0
OUT_009204,STU_04171,INT_00978,rejected,2025-09-23 02:46:12.387440,2025-10-18 02:46:12.387440,2,rejected,2.4,insufficient experience,0
OUT_009205,STU_00221,INT_00453,rejected,2025-09-23 02:47:57.607478,2025-10-13 02:47:57.607478,1,rejected,3.3,budget constraints,0
OUT_009206,STU_00057,INT_00744,rejected,2025-09-23 02:45:31.579786,2025-10-20 02:45:31.579786,0,rejected,2.7,position filled,0
OUT_009207,STU_02990,INT_00147,rejected,2025-09-23 02:45:40.845409,2025-10-01 02:45:40.845409,2,rejected,3.4,insufficient experience,0
OUT_009208,STU_00050,INT_00684,rejected,2025-09-23 02:45:00.989915,2025-10-10 02:45:00.989915,2,rejected,2.3,position filled,0
OUT_009209,STU_00128,INT_00223,rejected,2025-09-23 02:50:27.705112,2025-10-09 02:50:27.705112,1,rejected,3.0,academic performance,0
OUT_009210,STU_02542,INT_00235,rejected,2025-09-23 02:50:22.703681,2025-10-19 02:50:22.703681,0,rejected,3.0,insufficient experience,0
OUT_009211,STU_01255,INT_00506,rejected,2025-09-23 02:49:26.329324,2025-09-26 02:49:26.329324,0,rejected,2.6,budget constraints,0
OUT_009212,STU_04851,INT_00755,rejected,2025-09-23 02:45:31.735894,2025-10-07 02:45:31.735894,2,rejected,2.6,budget constraints,0
OUT_009213,STU_00043,INT_00421,rejected,2025-09-23 02:48:39.096425,2025-10-08 02:48:39.096425,0,rejected,3.5,position filled,0
OUT_009214,STU_01987,INT_00039,rejected,2025-09-23 02:49:18.192773,2025-10-19 02:49:18.192773,2,rejected,3.9,skills mismatch,0
OUT_009215,STU_04320,INT_00936,rejected,2025-09-23 02:50:26.457362,2025-10-14 02:50:26.457362,0,rejected,2.6,skills mismatch,0
OUT_009216,STU_02639,INT_00755,rejected,2025-09-23 02:50:18.283637,2025-10-19 02:50:18.283637,2,rejected,2.5,technical skills gap,0
OUT_009217,STU_01850,INT_00046,rejected,2025-09-23 02:45:35.362155,2025-10-02 02:45:35.362155,1,rejected,3.7,timing issues,0
OUT_009218,STU_01345,INT_00874,rejected,2025-09-23 02:48:48.995504,2025-10-19 02:48:48.995504,1,rejected,2.9,skills mismatch,0
OUT_009219,STU_02723,INT_00271,rejected,2025-09-23 02:46:56.454808,2025-10-13 02:46:56.454808,1,rejected,2.6,timing issues,0
OUT_009220,STU_00639,INT_00727,rejected,2025-09-23 02:47:33.087170,2025-09-29 02:47:33.087170,2,rejected,3.9,cultural fit,0
OUT_009221,STU_01901,INT_00067,rejected,2025-09-23 02:46:36.206769,2025-10-01 02:46:36.206769,2,rejected,2.4,timing issues,0
OUT_009222,STU_01155,INT_00685,rejected,2025-09-23 02:50:19.351623,2025-10-17 02:50:19.351623,1,rejected,2.5,technical skills gap,0
OUT_009223,STU_01247,INT_00845,rejected,2025-09-23 02:48:54.265343,2025-09-26 02:48:54.265343,0,rejected,2.7,technical skills gap,0
OUT_009224,STU_01288,INT_00097,rejected,2025-09-23 02:48:59.446771,2025-10-16 02:48:59.446771,2,rejected,2.5,cultural fit,0
OUT_009225,STU_02806,INT_00205,rejected,2025-09-23 02:47:34.111656,2025-10-15 02:47:34.111656,0,rejected,3.8,cultural fit,0
OUT_009226,STU_01794,INT_00195,rejected,2025-09-23 02:45:14.071000,2025-09-30 02:45:14.071000,2,rejected,2.4,position filled,0
OUT_009227,STU_04665,INT_00415,rejected,2025-09-23 02:45:15.948399,2025-10-16 02:45:15.948399,0,rejected,3.6,cultural fit,0
OUT_009228,STU_00929,INT_00471,rejected,2025-09-23 02:44:59.967152,2025-10-07 02:44:59.967152,1,rejected,2.5,timing issues,0
OUT_009229,STU_00144,INT_00611,rejected,2025-09-23 02:50:04.157832,2025-10-05 02:50:04.157832,1,rejected,2.3,skills mismatch,0
OUT_009230,STU_01778,INT_00535,rejected,2025-09-23 02:47:30.622218,2025-10-11 02:47:30.622218,1,rejected,2.3,skills mismatch,0
OUT_009231,STU_03741,INT_00402,rejected,2025-09-23 02:50:24.313103,2025-10-22 02:50:24.313103,1,rejected,2.0,timing issues,0
OUT_009232,STU_03921,INT_00078,rejected,2025-09-23 02:45:40.010608,2025-10-08 02:45:40.010608,0,rejected,2.5,budget constraints,0
OUT_009233,STU_01684,INT_00694,rejected,2025-09-23 02:50:35.908266,2025-10-11 02:50:35.908266,2,rejected,2.7,budget constraints,0
OUT_009234,STU_00471,INT_00825,rejected,2025-09-23 02:50:07.725314,2025-10-20 02:50:07.725314,2,rejected,2.4,academic performance,0
OUT_009235,STU_00207,INT_00282,rejected,2025-09-23 02:45:18.794088,2025-09-26 02:45:18.794088,1,rejected,3.5,position filled,0
OUT_009236,STU_00350,INT_00018,rejected,2025-09-23 02:49:04.072953,2025-10-15 02:49:04.072953,1,rejected,2.1,budget constraints,0
OUT_009237,STU_03936,INT_00806,rejected,2025-09-23 02:48:47.251577,2025-10-03 02:48:47.251577,2,rejected,3.0,technical skills gap,0
OUT_009238,STU_04969,INT_00424,rejected,2025-09-23 02:48:29.327494,2025-10-14 02:48:29.327494,1,rejected,2.1,technical skills gap,0
OUT_009239,STU_04828,INT_00220,rejected,2025-09-23 02:49:08.470352,2025-10-10 02:49:08.470352,2,rejected,3.8,skills mismatch,0
OUT_009240,STU_00723,INT_00137,rejected,2025-09-23 02:48:16.274360,2025-10-08 02:48:16.274360,2,rejected,3.4,interview performance,0
OUT_009241,STU_00327,INT_00645,rejected,2025-09-23 02:50:41.327459,2025-10-17 02:50:41.327459,2,rejected,3.5,timing issues,0
OUT_009242,STU_03965,INT_00138,rejected,2025-09-23 02:46:55.339265,2025-10-19 02:46:55.339265,1,rejected,3.9,interview performance,0
OUT_009243,STU_03591,INT_00780,rejected,2025-09-23 02:47:08.987887,2025-10-15 02:47:08.987887,1,rejected,2.2,technical skills gap,0
OUT_009244,STU_02249,INT_00733,rejected,2025-09-23 02:44:50.903766,2025-10-22 02:44:50.903766,1,rejected,3.9,position filled,0
OUT_009245,STU_01372,INT_00390,rejected,2025-09-23 02:47:09.922167,2025-10-11 02:47:09.922167,2,rejected,2.7,skills mismatch,0
OUT_009246,STU_01988,INT_00523,rejected,2025-09-23 02:45:58.758454,2025-10-05 02:45:58.758454,1,rejected,2.3,insufficient experience,0
OUT_009247,STU_02625,INT_00802,rejected,2025-09-23 02:45:00.182620,2025-10-16 02:45:00.182620,2,rejected,3.3,insufficient experience,0
OUT_009248,STU_00263,INT_00250,rejected,2025-09-23 02:48:25.163248,2025-09-30 02:48:25.163248,2,rejected,2.6,position filled,0
OUT_009249,STU_04875,INT_00273,rejected,2025-09-23 02:48:50.865795,2025-10-04 02:48:50.865795,2,rejected,2.7,skills mismatch,0
OUT_009250,STU_00564,INT_00110,rejected,2025-09-23 02:46:27.872649,2025-10-06 02:46:27.872649,1,rejected,3.1,position filled,0
OUT_009251,STU_02420,INT_00864,rejected,2025-09-23 02:47:28.821383,2025-10-05 02:47:28.821383,1,rejected,3.1,timing issues,0
OUT_009252,STU_03912,INT_00695,rejected,2025-09-23 02:49:57.157022,2025-10-16 02:49:57.157022,1,rejected,3.9,cultural fit,0
OUT_009253,STU_04056,INT_00118,rejected,2025-09-23 02:46:40.875280,2025-10-21 02:46:40.875280,1,rejected,2.7,skills mismatch,0
OUT_009254,STU_01036,INT_00560,rejected,2025-09-23 02:45:47.084365,2025-10-01 02:45:47.084365,1,rejected,4.0,skills mismatch,0
OUT_009255,STU_03145,INT_00571,rejected,2025-09-23 02:49:55.877005,2025-10-19 02:49:55.877005,1,rejected,2.6,insufficient experience,0
OUT_009256,STU_02777,INT_00472,rejected,2025-09-23 02:50:13.382847,2025-10-03 02:50:13.382847,0,rejected,3.7,technical skills gap,0
OUT_009257,STU_02263,INT_00997,rejected,2025-09-23 02:49:33.688764,2025-10-06 02:49:33.688764,0,rejected,2.5,interview performance,0
OUT_009258,STU_02301,INT_00810,rejected,2025-09-23 02:48:54.811932,2025-09-30 02:48:54.811932,1,rejected,3.8,budget constraints,0
OUT_009259,STU_00319,INT_00312,rejected,2025-09-23 02:46:21.397079,2025-10-19 02:46:21.397079,1,rejected,3.5,insufficient experience,0
OUT_009260,STU_04380,INT_00347,rejected,2025-09-23 02:49:32.827344,2025-10-11 02:49:32.827344,0,rejected,3.7,insufficient experience,0
OUT_009261,STU_02956,INT_00662,rejected,2025-09-23 02:49:19.731519,2025-09-30 02:49:19.731519,1,rejected,3.6,budget constraints,0
OUT_009262,STU_04087,INT_00669,rejected,2025-09-23 02:47:45.224924,2025-10-08 02:47:45.224924,1,rejected,3.7,insufficient experience,0
OUT_009263,STU_00432,INT_00076,rejected,2025-09-23 02:47:02.655474,2025-09-28 02:47:02.655474,2,rejected,2.7,budget constraints,0
OUT_009264,STU_00870,INT_00706,rejected,2025-09-23 02:47:40.303230,2025-10-13 02:47:40.303230,2,rejected,2.6,cultural fit,0
OUT_009265,STU_00272,INT_00506,rejected,2025-09-23 02:50:46.268353,2025-10-15 02:50:46.268353,2,rejected,3.9,timing issues,0
OUT_009266,STU_03404,INT_00596,rejected,2025-09-23 02:47:36.385636,2025-09-28 02:47:36.385636,0,rejected,2.8,technical skills gap,0
OUT_009267,STU_00560,INT_00547,rejected,2025-09-23 02:49:52.411345,2025-09-30 02:49:52.411345,0,rejected,2.7,insufficient experience,0
OUT_009268,STU_01406,INT_00621,rejected,2025-09-23 02:45:31.925876,2025-10-09 02:45:31.925876,1,rejected,2.3,timing issues,0
OUT_009269,STU_02639,INT_00261,rejected,2025-09-23 02:45:28.167276,2025-10-22 02:45:28.167276,0,rejected,3.9,position filled,0
OUT_009270,STU_02415,INT_00751,rejected,2025-09-23 02:49:15.374918,2025-10-14 02:49:15.374918,2,rejected,3.2,interview performance,0
OUT_009271,STU_03825,INT_00038,rejected,2025-09-23 02:45:24.337886,2025-10-12 02:45:24.337886,0,rejected,3.4,insufficient experience,0
OUT_009272,STU_02789,INT_00683,rejected,2025-09-23 02:50:37.569346,2025-10-07 02:50:37.569346,2,rejected,3.7,interview performance,0
OUT_009273,STU_03897,INT_00055,rejected,2025-09-23 02:49:44.897460,2025-10-11 02:49:44.897460,2,rejected,2.7,academic performance,0
OUT_009274,STU_00978,INT_00647,rejected,2025-09-23 02:50:02.614069,2025-10-22 02:50:02.614069,1,rejected,3.3,budget constraints,0
OUT_009275,STU_04589,INT_00902,rejected,2025-09-23 02:50:34.426617,2025-10-01 02:50:34.426617,1,rejected,3.8,timing issues,0
OUT_009276,STU_00050,INT_00128,rejected,2025-09-23 02:47:14.046586,2025-10-07 02:47:14.046586,1,rejected,3.9,technical skills gap,0
OUT_009277,STU_03333,INT_00936,rejected,2025-09-23 02:48:07.995385,2025-10-04 02:48:07.995385,1,rejected,4.0,insufficient experience,0
OUT_009278,STU_04037,INT_00266,rejected,2025-09-23 02:50:12.438688,2025-10-18 02:50:12.438688,0,rejected,2.4,budget constraints,0
OUT_009279,STU_02452,INT_00901,rejected,2025-09-23 02:48:11.933746,2025-10-14 02:48:11.933746,2,rejected,3.8,insufficient experience,0
OUT_009280,STU_03260,INT_00775,rejected,2025-09-23 02:48:13.727069,2025-10-19 02:48:13.727069,0,rejected,3.4,position filled,0
OUT_009281,STU_02259,INT_00902,rejected,2025-09-23 02:45:12.065454,2025-10-02 02:45:12.065454,2,rejected,2.4,technical skills gap,0
OUT_009282,STU_01596,INT_00348,rejected,2025-09-23 02:45:24.072112,2025-10-17 02:45:24.072112,0,rejected,3.7,cultural fit,0
OUT_009283,STU_03054,INT_00789,rejected,2025-09-23 02:45:33.853680,2025-10-16 02:45:33.853680,1,rejected,3.3,interview performance,0
OUT_009284,STU_04148,INT_00826,rejected,2025-09-23 02:47:21.685395,2025-09-27 02:47:21.685395,2,rejected,3.7,insufficient experience,0
OUT_009285,STU_00011,INT_00019,rejected,2025-09-23 02:50:10.772782,2025-10-05 02:50:10.772782,1,rejected,2.0,academic performance,0
OUT_009286,STU_02158,INT_00836,rejected,2025-09-23 02:49:07.225634,2025-10-07 02:49:07.225634,2,rejected,3.6,budget constraints,0
OUT_009287,STU_00520,INT_00432,rejected,2025-09-23 02:45:33.423599,2025-10-05 02:45:33.423599,0,rejected,3.8,academic performance,0
OUT_009288,STU_02126,INT_00821,rejected,2025-09-23 02:47:44.799216,2025-09-26 02:47:44.799216,2,rejected,2.3,skills mismatch,0
OUT_009289,STU_00975,INT_00986,rejected,2025-09-23 02:49:39.748448,2025-10-08 02:49:39.748448,0,rejected,2.1,timing issues,0
OUT_009290,STU_03601,INT_00081,rejected,2025-09-23 02:50:07.279451,2025-09-28 02:50:07.279451,2,rejected,2.7,technical skills gap,0
OUT_009291,STU_00205,INT_00470,rejected,2025-09-23 02:49:48.489060,2025-09-28 02:49:48.489060,1,rejected,2.4,position filled,0
