interaction_id,student_id,internship_id,interaction_type,rating,timestamp
INTER_01044,STU_0022,INT_0006,view,4,2024-07-09 10:37:31.125562782
INTER_01045,STU_0292,INT_0079,view,4,2024-07-09 15:00:27.013506754
INTER_01046,STU_0173,INT_0082,view,5,2024-07-09 19:23:22.901450726
INTER_01047,STU_0335,INT_0020,apply,4,2024-07-09 23:46:18.789394698
INTER_01048,STU_0221,INT_0067,view,3,2024-07-10 04:09:14.677338670
INTER_01049,STU_0320,INT_0040,view,3,2024-07-10 08:32:10.565282642
INTER_01050,STU_0060,INT_0116,view,3,2024-07-10 12:55:06.453226614
INTER_01051,STU_0096,INT_0091,view,5,2024-07-10 17:18:02.341170586
INTER_01052,STU_0256,INT_0049,view,4,2024-07-10 21:40:58.229114558
INTER_01053,STU_0482,INT_0061,view,1,2024-07-11 02:03:54.117058530
INTER_01054,STU_0420,INT_0136,click,4,2024-07-11 06:26:50.005002502
INTER_01055,STU_0368,INT_0173,view,4,2024-07-11 10:49:45.892946474
INTER_01056,STU_0500,INT_0099,click,4,2024-07-11 15:12:41.780890446
INTER_01057,STU_0029,INT_0059,view,2,2024-07-11 19:35:37.668834418
INTER_01058,STU_0220,INT_0134,save,5,2024-07-11 23:58:33.556778390
INTER_01059,STU_0215,INT_0131,click,5,2024-07-12 04:21:29.444722362
INTER_01060,STU_0490,INT_0062,view,4,2024-07-12 08:44:25.332666334
INTER_01061,STU_0269,INT_0011,view,3,2024-07-12 13:07:21.220610306
INTER_01062,STU_0059,INT_0057,view,3,2024-07-12 17:30:17.108554278
INTER_01063,STU_0094,INT_0138,click,2,2024-07-12 21:53:12.996498250
INTER_01064,STU_0081,INT_0002,view,4,2024-07-13 02:16:08.884442222
INTER_01065,STU_0279,INT_0146,apply,4,2024-07-13 06:39:04.772386194
INTER_01066,STU_0062,INT_0038,click,4,2024-07-13 11:02:00.660330166
INTER_01067,STU_0451,INT_0061,view,3,2024-07-13 15:24:56.548274138
INTER_01068,STU_0156,INT_0149,click,3,2024-07-13 19:47:52.436218110
INTER_01069,STU_0356,INT_0135,view,4,2024-07-14 00:10:48.324162082
INTER_01070,STU_0463,INT_0132,click,5,2024-07-14 04:33:44.212106054
INTER_01071,STU_0472,INT_0084,save,5,2024-07-14 08:56:40.100050026
INTER_01072,STU_0161,INT_0028,view,4,2024-07-14 13:19:35.987993998
INTER_01073,STU_0022,INT_0070,click,5,2024-07-14 17:42:31.875937970
INTER_01074,STU_0079,INT_0005,click,5,2024-07-14 22:05:27.763881942
INTER_01075,STU_0176,INT_0134,click,3,2024-07-15 02:28:23.651825914
INTER_01076,STU_0232,INT_0157,click,4,2024-07-15 06:51:19.539769886
INTER_01077,STU_0402,INT_0002,save,5,2024-07-15 11:14:15.427713858
INTER_01078,STU_0381,INT_0038,view,5,2024-07-15 15:37:11.315657830
INTER_01079,STU_0299,INT_0189,save,5,2024-07-15 20:00:07.203601802
INTER_01080,STU_0458,INT_0195,apply,3,2024-07-16 00:23:03.091545774
INTER_01081,STU_0143,INT_0144,click,2,2024-07-16 04:45:58.979489746
INTER_01082,STU_0500,INT_0187,save,4,2024-07-16 09:08:54.867433718
INTER_01083,STU_0414,INT_0048,view,1,2024-07-16 13:31:50.755377690
INTER_01084,STU_0415,INT_0152,click,5,2024-07-16 17:54:46.643321662
INTER_01085,STU_0416,INT_0183,save,4,2024-07-16 22:17:42.531265634
INTER_01086,STU_0355,INT_0003,click,5,2024-07-17 02:40:38.419209606
INTER_01087,STU_0138,INT_0083,click,5,2024-07-17 07:03:34.307153578
INTER_01088,STU_0383,INT_0019,click,5,2024-07-17 11:26:30.195097550
INTER_01089,STU_0427,INT_0153,view,4,2024-07-17 15:49:26.083041522
INTER_01090,STU_0408,INT_0139,apply,3,2024-07-17 20:12:21.970985494
INTER_01091,STU_0197,INT_0191,view,5,2024-07-18 00:35:17.858929466
INTER_01092,STU_0268,INT_0050,click,5,2024-07-18 04:58:13.746873438
INTER_01093,STU_0468,INT_0166,click,1,2024-07-18 09:21:09.634817410
INTER_01094,STU_0395,INT_0189,click,4,2024-07-18 13:44:05.522761382
INTER_01095,STU_0210,INT_0120,apply,2,2024-07-18 18:07:01.410705354
INTER_01096,STU_0133,INT_0087,click,4,2024-07-18 22:29:57.298649326
INTER_01097,STU_0489,INT_0182,view,2,2024-07-19 02:52:53.186593298
INTER_01098,STU_0064,INT_0071,click,2,2024-07-19 07:15:49.074537270
INTER_01099,STU_0460,INT_0150,click,4,2024-07-19 11:38:44.962481240
INTER_01100,STU_0093,INT_0174,view,1,2024-07-19 16:01:40.850425212
INTER_01101,STU_0112,INT_0161,click,4,2024-07-19 20:24:36.738369184
INTER_01102,STU_0268,INT_0040,save,5,2024-07-20 00:47:32.626313156
INTER_01103,STU_0131,INT_0156,click,4,2024-07-20 05:10:28.514257128
INTER_01104,STU_0461,INT_0066,click,3,2024-07-20 09:33:24.402201100
INTER_01105,STU_0292,INT_0182,click,4,2024-07-20 13:56:20.290145072
INTER_01106,STU_0424,INT_0043,view,1,2024-07-20 18:19:16.178089044
INTER_01107,STU_0296,INT_0158,apply,4,2024-07-20 22:42:12.066033016
INTER_01108,STU_0439,INT_0144,click,4,2024-07-21 03:05:07.953976988
INTER_01109,STU_0464,INT_0045,apply,4,2024-07-21 07:28:03.841920960
INTER_01110,STU_0155,INT_0181,save,5,2024-07-21 11:50:59.729864932
INTER_01111,STU_0073,INT_0163,view,3,2024-07-21 16:13:55.617808904
INTER_01112,STU_0465,INT_0119,click,5,2024-07-21 20:36:51.505752876
INTER_01113,STU_0373,INT_0110,view,1,2024-07-22 00:59:47.393696848
INTER_01114,STU_0119,INT_0012,save,5,2024-07-22 05:22:43.281640820
INTER_01115,STU_0350,INT_0157,view,3,2024-07-22 09:45:39.169584792
INTER_01116,STU_0434,INT_0071,view,3,2024-07-22 14:08:35.057528764
INTER_01117,STU_0276,INT_0050,view,2,2024-07-22 18:31:30.945472736
INTER_01118,STU_0052,INT_0015,view,5,2024-07-22 22:54:26.833416708
INTER_01119,STU_0126,INT_0040,view,1,2024-07-23 03:17:22.721360680
INTER_01120,STU_0407,INT_0104,view,4,2024-07-23 07:40:18.609304652
INTER_01121,STU_0093,INT_0094,view,5,2024-07-23 12:03:14.497248624
INTER_01122,STU_0028,INT_0049,view,3,2024-07-23 16:26:10.385192596
INTER_01123,STU_0036,INT_0101,view,5,2024-07-23 20:49:06.273136568
INTER_01124,STU_0338,INT_0192,view,5,2024-07-24 01:12:02.161080540
INTER_01125,STU_0376,INT_0022,click,3,2024-07-24 05:34:58.049024512
INTER_01126,STU_0476,INT_0046,save,2,2024-07-24 09:57:53.936968484
INTER_01127,STU_0486,INT_0010,click,2,2024-07-24 14:20:49.824912456
INTER_01128,STU_0355,INT_0172,view,4,2024-07-24 18:43:45.712856428
INTER_01129,STU_0145,INT_0065,click,3,2024-07-24 23:06:41.600800400
INTER_01130,STU_0313,INT_0183,view,4,2024-07-25 03:29:37.488744372
INTER_01131,STU_0265,INT_0022,save,4,2024-07-25 07:52:33.376688344
INTER_01132,STU_0371,INT_0168,click,2,2024-07-25 12:15:29.264632316
INTER_01133,STU_0463,INT_0063,view,4,2024-07-25 16:38:25.152576288
INTER_01134,STU_0032,INT_0137,apply,1,2024-07-25 21:01:21.040520260
INTER_01135,STU_0469,INT_0082,click,4,2024-07-26 01:24:16.928464232
INTER_01136,STU_0332,INT_0172,click,4,2024-07-26 05:47:12.816408204
INTER_01137,STU_0249,INT_0048,click,3,2024-07-26 10:10:08.704352176
INTER_01138,STU_0196,INT_0187,save,2,2024-07-26 14:33:04.592296148
INTER_01139,STU_0397,INT_0109,apply,2,2024-07-26 18:56:00.480240120
INTER_01140,STU_0467,INT_0077,click,4,2024-07-26 23:18:56.368184092
INTER_01141,STU_0095,INT_0054,view,4,2024-07-27 03:41:52.256128064
INTER_01142,STU_0281,INT_0077,click,2,2024-07-27 08:04:48.144072036
INTER_01143,STU_0422,INT_0120,view,3,2024-07-27 12:27:44.032016008
INTER_01144,STU_0412,INT_0131,view,5,2024-07-27 16:50:39.919959980
INTER_01145,STU_0406,INT_0096,apply,5,2024-07-27 21:13:35.807903952
INTER_01146,STU_0072,INT_0062,view,3,2024-07-28 01:36:31.695847924
INTER_01147,STU_0099,INT_0138,view,1,2024-07-28 05:59:27.583791896
INTER_01148,STU_0177,INT_0059,save,5,2024-07-28 10:22:23.471735868
INTER_01149,STU_0190,INT_0052,click,3,2024-07-28 14:45:19.359679840
INTER_01150,STU_0254,INT_0084,view,3,2024-07-28 19:08:15.247623812
INTER_01151,STU_0013,INT_0045,save,5,2024-07-28 23:31:11.135567784
INTER_01152,STU_0276,INT_0081,view,4,2024-07-29 03:54:07.023511756
INTER_01153,STU_0399,INT_0017,view,3,2024-07-29 08:17:02.911455728
INTER_01154,STU_0219,INT_0109,apply,4,2024-07-29 12:39:58.799399700
INTER_01155,STU_0315,INT_0111,apply,4,2024-07-29 17:02:54.687343672
INTER_01156,STU_0497,INT_0156,save,2,2024-07-29 21:25:50.575287644
INTER_01157,STU_0002,INT_0145,save,5,2024-07-30 01:48:46.463231616
INTER_01158,STU_0498,INT_0094,click,4,2024-07-30 06:11:42.351175588
INTER_01159,STU_0094,INT_0149,view,4,2024-07-30 10:34:38.239119560
INTER_01160,STU_0467,INT_0116,click,4,2024-07-30 14:57:34.127063532
INTER_01161,STU_0364,INT_0053,view,1,2024-07-30 19:20:30.015007504
INTER_01162,STU_0417,INT_0057,click,5,2024-07-30 23:43:25.902951476
INTER_01163,STU_0001,INT_0044,view,4,2024-07-31 04:06:21.790895448
INTER_01164,STU_0265,INT_0032,view,5,2024-07-31 08:29:17.678839420
INTER_01165,STU_0462,INT_0185,view,5,2024-07-31 12:52:13.566783392
INTER_01166,STU_0268,INT_0065,click,2,2024-07-31 17:15:09.454727364
INTER_01167,STU_0371,INT_0139,click,4,2024-07-31 21:38:05.342671336
INTER_01168,STU_0481,INT_0160,click,5,2024-08-01 02:01:01.230615308
INTER_01169,STU_0424,INT_0151,apply,3,2024-08-01 06:23:57.118559280
INTER_01170,STU_0102,INT_0165,save,4,2024-08-01 10:46:53.006503252
INTER_01171,STU_0200,INT_0177,view,3,2024-08-01 15:09:48.894447224
INTER_01172,STU_0305,INT_0149,apply,4,2024-08-01 19:32:44.782391196
INTER_01173,STU_0339,INT_0103,view,4,2024-08-01 23:55:40.670335168
INTER_01174,STU_0147,INT_0184,view,5,2024-08-02 04:18:36.558279140
INTER_01175,STU_0119,INT_0037,save,5,2024-08-02 08:41:32.446223112
INTER_01176,STU_0218,INT_0177,view,5,2024-08-02 13:04:28.334167084
INTER_01177,STU_0308,INT_0058,save,5,2024-08-02 17:27:24.222111056
INTER_01178,STU_0247,INT_0188,apply,3,2024-08-02 21:50:20.110055028
INTER_01179,STU_0355,INT_0104,view,5,2024-08-03 02:13:15.997999000
INTER_01180,STU_0426,INT_0048,save,5,2024-08-03 06:36:11.885942972
INTER_01181,STU_0456,INT_0114,apply,1,2024-08-03 10:59:07.773886944
INTER_01182,STU_0137,INT_0111,view,4,2024-08-03 15:22:03.661830916
INTER_01183,STU_0472,INT_0119,apply,4,2024-08-03 19:44:59.549774888
INTER_01184,STU_0290,INT_0067,view,4,2024-08-04 00:07:55.437718860
INTER_01185,STU_0490,INT_0073,save,5,2024-08-04 04:30:51.325662832
INTER_01186,STU_0010,INT_0067,view,2,2024-08-04 08:53:47.213606804
INTER_01187,STU_0283,INT_0113,view,3,2024-08-04 13:16:43.101550776
INTER_01188,STU_0181,INT_0044,click,4,2024-08-04 17:39:38.989494748
INTER_01189,STU_0351,INT_0178,save,5,2024-08-04 22:02:34.877438720
INTER_01190,STU_0087,INT_0176,click,3,2024-08-05 02:25:30.765382692
INTER_01191,STU_0089,INT_0066,view,3,2024-08-05 06:48:26.653326664
INTER_01192,STU_0473,INT_0084,save,2,2024-08-05 11:11:22.541270636
INTER_01193,STU_0446,INT_0116,view,4,2024-08-05 15:34:18.429214608
INTER_01194,STU_0250,INT_0110,click,4,2024-08-05 19:57:14.317158580
INTER_01195,STU_0277,INT_0121,view,3,2024-08-06 00:20:10.205102552
INTER_01196,STU_0363,INT_0112,view,1,2024-08-06 04:43:06.093046524
INTER_01197,STU_0091,INT_0018,view,5,2024-08-06 09:06:01.980990496
INTER_01198,STU_0360,INT_0151,click,4,2024-08-06 13:28:57.868934468
INTER_01199,STU_0138,INT_0089,apply,1,2024-08-06 17:51:53.756878440
INTER_01200,STU_0203,INT_0061,save,1,2024-08-06 22:14:49.644822412
INTER_01201,STU_0181,INT_0055,view,1,2024-08-07 02:37:45.532766384
INTER_01202,STU_0358,INT_0093,view,5,2024-08-07 07:00:41.420710356
INTER_01203,STU_0002,INT_0193,click,4,2024-08-07 11:23:37.308654328
INTER_01204,STU_0267,INT_0108,view,2,2024-08-07 15:46:33.196598300
INTER_01205,STU_0379,INT_0200,view,5,2024-08-07 20:09:29.084542272
INTER_01206,STU_0438,INT_0122,save,1,2024-08-08 00:32:24.972486244
INTER_01207,STU_0186,INT_0184,view,1,2024-08-08 04:55:20.860430216
INTER_01208,STU_0052,INT_0089,click,4,2024-08-08 09:18:16.748374188
INTER_01209,STU_0040,INT_0101,click,3,2024-08-08 13:41:12.636318160
INTER_01210,STU_0191,INT_0182,save,5,2024-08-08 18:04:08.524262132
INTER_01211,STU_0022,INT_0166,save,5,2024-08-08 22:27:04.412206104
INTER_01212,STU_0190,INT_0175,view,4,2024-08-09 02:50:00.300150076
INTER_01213,STU_0141,INT_0145,save,3,2024-08-09 07:12:56.188094048
INTER_01214,STU_0429,INT_0006,click,2,2024-08-09 11:35:52.076038020
INTER_01215,STU_0072,INT_0189,click,5,2024-08-09 15:58:47.963981992
INTER_01216,STU_0269,INT_0159,view,5,2024-08-09 20:21:43.851925964
INTER_01217,STU_0006,INT_0197,apply,4,2024-08-10 00:44:39.739869936
INTER_01218,STU_0217,INT_0162,view,4,2024-08-10 05:07:35.627813908
INTER_01219,STU_0020,INT_0134,view,4,2024-08-10 09:30:31.515757880
INTER_01220,STU_0146,INT_0132,click,5,2024-08-10 13:53:27.403701852
INTER_01221,STU_0013,INT_0135,click,2,2024-08-10 18:16:23.291645824
INTER_01222,STU_0019,INT_0063,apply,4,2024-08-10 22:39:19.179589796
INTER_01223,STU_0337,INT_0163,view,4,2024-08-11 03:02:15.067533768
INTER_01224,STU_0416,INT_0122,save,5,2024-08-11 07:25:10.955477740
INTER_01225,STU_0317,INT_0125,view,3,2024-08-11 11:48:06.843421712
INTER_01226,STU_0065,INT_0099,view,4,2024-08-11 16:11:02.731365684
INTER_01227,STU_0314,INT_0128,click,1,2024-08-11 20:33:58.619309656
INTER_01228,STU_0239,INT_0068,click,1,2024-08-12 00:56:54.507253628
INTER_01229,STU_0400,INT_0190,view,3,2024-08-12 05:19:50.395197600
INTER_01230,STU_0352,INT_0194,click,3,2024-08-12 09:42:46.283141572
INTER_01231,STU_0280,INT_0015,save,5,2024-08-12 14:05:42.171085544
INTER_01232,STU_0045,INT_0194,save,5,2024-08-12 18:28:38.059029516
INTER_01233,STU_0371,INT_0103,click,4,2024-08-12 22:51:33.946973488
INTER_01234,STU_0483,INT_0030,save,4,2024-08-13 03:14:29.834917460
INTER_01235,STU_0197,INT_0117,click,5,2024-08-13 07:37:25.722861432
INTER_01236,STU_0171,INT_0126,view,5,2024-08-13 12:00:21.610805404
INTER_01237,STU_0390,INT_0184,save,4,2024-08-13 16:23:17.498749376
INTER_01238,STU_0004,INT_0093,apply,3,2024-08-13 20:46:13.386693348
INTER_01239,STU_0146,INT_0015,click,4,2024-08-14 01:09:09.274637320
INTER_01240,STU_0229,INT_0006,view,1,2024-08-14 05:32:05.162581292
INTER_01241,STU_0323,INT_0106,view,5,2024-08-14 09:55:01.050525264
INTER_01242,STU_0388,INT_0191,view,5,2024-08-14 14:17:56.938469236
INTER_01243,STU_0389,INT_0160,click,5,2024-08-14 18:40:52.826413208
INTER_01244,STU_0022,INT_0193,click,5,2024-08-14 23:03:48.714357180
INTER_01245,STU_0267,INT_0003,apply,2,2024-08-15 03:26:44.602301152
INTER_01246,STU_0270,INT_0018,view,5,2024-08-15 07:49:40.490245124
INTER_01247,STU_0279,INT_0083,save,4,2024-08-15 12:12:36.378189096
INTER_01248,STU_0372,INT_0030,save,2,2024-08-15 16:35:32.266133068
INTER_01249,STU_0248,INT_0112,click,5,2024-08-15 20:58:28.154077040
INTER_01250,STU_0490,INT_0058,view,5,2024-08-16 01:21:24.042021012
INTER_01251,STU_0025,INT_0078,view,3,2024-08-16 05:44:19.929964984
INTER_01252,STU_0266,INT_0099,view,5,2024-08-16 10:07:15.817908956
INTER_01253,STU_0214,INT_0173,view,3,2024-08-16 14:30:11.705852928
INTER_01254,STU_0382,INT_0064,view,1,2024-08-16 18:53:07.593796900
INTER_01255,STU_0466,INT_0054,view,4,2024-08-16 23:16:03.481740872
INTER_01256,STU_0243,INT_0018,save,5,2024-08-17 03:38:59.369684844
INTER_01257,STU_0144,INT_0006,save,3,2024-08-17 08:01:55.257628816
INTER_01258,STU_0239,INT_0048,click,3,2024-08-17 12:24:51.145572788
INTER_01259,STU_0388,INT_0130,view,4,2024-08-17 16:47:47.033516760
INTER_01260,STU_0079,INT_0072,apply,3,2024-08-17 21:10:42.921460732
INTER_01261,STU_0430,INT_0063,view,4,2024-08-18 01:33:38.809404704
INTER_01262,STU_0254,INT_0043,save,3,2024-08-18 05:56:34.697348676
INTER_01263,STU_0376,INT_0036,save,5,2024-08-18 10:19:30.585292648
INTER_01264,STU_0208,INT_0036,click,3,2024-08-18 14:42:26.473236620
INTER_01265,STU_0076,INT_0101,view,3,2024-08-18 19:05:22.361180592
INTER_01266,STU_0458,INT_0071,view,4,2024-08-18 23:28:18.249124564
INTER_01267,STU_0293,INT_0029,view,3,2024-08-19 03:51:14.137068536
INTER_01268,STU_0430,INT_0180,view,4,2024-08-19 08:14:10.025012508
INTER_01269,STU_0064,INT_0165,save,2,2024-08-19 12:37:05.912956480
INTER_01270,STU_0148,INT_0025,view,3,2024-08-19 17:00:01.800900452
INTER_01271,STU_0406,INT_0016,view,5,2024-08-19 21:22:57.688844424
INTER_01272,STU_0030,INT_0045,view,5,2024-08-20 01:45:53.576788396
INTER_01273,STU_0427,INT_0062,apply,3,2024-08-20 06:08:49.464732368
INTER_01274,STU_0180,INT_0180,view,2,2024-08-20 10:31:45.352676340
INTER_01275,STU_0499,INT_0147,click,5,2024-08-20 14:54:41.240620312
INTER_01276,STU_0335,INT_0185,view,4,2024-08-20 19:17:37.128564284
INTER_01277,STU_0050,INT_0082,view,4,2024-08-20 23:40:33.016508256
INTER_01278,STU_0075,INT_0165,view,1,2024-08-21 04:03:28.904452228
INTER_01279,STU_0300,INT_0034,view,4,2024-08-21 08:26:24.792396200
INTER_01280,STU_0095,INT_0135,view,2,2024-08-21 12:49:20.680340172
INTER_01281,STU_0159,INT_0128,save,4,2024-08-21 17:12:16.568284144
INTER_01282,STU_0415,INT_0083,apply,5,2024-08-21 21:35:12.456228116
INTER_01283,STU_0187,INT_0116,click,4,2024-08-22 01:58:08.344172088
INTER_01284,STU_0472,INT_0017,click,4,2024-08-22 06:21:04.232116060
INTER_01285,STU_0423,INT_0159,click,5,2024-08-22 10:44:00.120060032
INTER_01286,STU_0375,INT_0085,save,1,2024-08-22 15:06:56.008004004
INTER_01287,STU_0306,INT_0140,view,5,2024-08-22 19:29:51.895947976
INTER_01288,STU_0348,INT_0065,click,5,2024-08-22 23:52:47.783891948
INTER_01289,STU_0199,INT_0130,click,4,2024-08-23 04:15:43.671835920
INTER_01290,STU_0019,INT_0154,view,1,2024-08-23 08:38:39.559779892
INTER_01291,STU_0331,INT_0195,view,4,2024-08-23 13:01:35.447723864
INTER_01292,STU_0369,INT_0182,click,4,2024-08-23 17:24:31.335667836
INTER_01293,STU_0316,INT_0182,click,3,2024-08-23 21:47:27.223611808
INTER_01294,STU_0281,INT_0096,view,4,2024-08-24 02:10:23.111555780
INTER_01295,STU_0296,INT_0077,click,4,2024-08-24 06:33:18.999499752
INTER_01296,STU_0303,INT_0165,click,3,2024-08-24 10:56:14.887443724
INTER_01297,STU_0185,INT_0107,view,5,2024-08-24 15:19:10.775387696
INTER_01298,STU_0160,INT_0089,apply,3,2024-08-24 19:42:06.663331668
INTER_01299,STU_0076,INT_0090,view,1,2024-08-25 00:05:02.551275640
INTER_01300,STU_0226,INT_0176,view,4,2024-08-25 04:27:58.439219612
INTER_01301,STU_0321,INT_0179,click,2,2024-08-25 08:50:54.327163584
INTER_01302,STU_0411,INT_0130,click,5,2024-08-25 13:13:50.215107556
INTER_01303,STU_0285,INT_0015,save,4,2024-08-25 17:36:46.103051528
INTER_01304,STU_0125,INT_0103,click,1,2024-08-25 21:59:41.990995500
INTER_01305,STU_0334,INT_0101,click,3,2024-08-26 02:22:37.878939472
INTER_01306,STU_0128,INT_0058,click,2,2024-08-26 06:45:33.766883444
INTER_01307,STU_0036,INT_0173,view,4,2024-08-26 11:08:29.654827416
INTER_01308,STU_0336,INT_0189,apply,5,2024-08-26 15:31:25.542771388
INTER_01309,STU_0417,INT_0173,click,5,2024-08-26 19:54:21.430715360
INTER_01310,STU_0195,INT_0151,view,3,2024-08-27 00:17:17.318659332
INTER_01311,STU_0187,INT_0197,click,4,2024-08-27 04:40:13.206603304
INTER_01312,STU_0462,INT_0198,click,5,2024-08-27 09:03:09.094547276
INTER_01313,STU_0087,INT_0142,view,2,2024-08-27 13:26:04.982491248
INTER_01314,STU_0015,INT_0044,apply,4,2024-08-27 17:49:00.870435220
INTER_01315,STU_0044,INT_0098,view,5,2024-08-27 22:11:56.758379192
INTER_01316,STU_0343,INT_0104,view,3,2024-08-28 02:34:52.646323164
INTER_01317,STU_0043,INT_0097,view,3,2024-08-28 06:57:48.534267136
INTER_01318,STU_0476,INT_0083,view,1,2024-08-28 11:20:44.422211104
INTER_01319,STU_0288,INT_0168,save,5,2024-08-28 15:43:40.310155076
INTER_01320,STU_0133,INT_0029,view,4,2024-08-28 20:06:36.198099048
INTER_01321,STU_0278,INT_0194,click,3,2024-08-29 00:29:32.086043020
INTER_01322,STU_0089,INT_0072,view,3,2024-08-29 04:52:27.973986992
INTER_01323,STU_0343,INT_0096,view,5,2024-08-29 09:15:23.861930964
INTER_01324,STU_0344,INT_0157,view,1,2024-08-29 13:38:19.749874936
INTER_01325,STU_0020,INT_0046,click,3,2024-08-29 18:01:15.637818908
INTER_01326,STU_0437,INT_0111,view,4,2024-08-29 22:24:11.525762880
INTER_01327,STU_0340,INT_0070,click,4,2024-08-30 02:47:07.413706852
INTER_01328,STU_0161,INT_0131,save,4,2024-08-30 07:10:03.301650824
INTER_01329,STU_0364,INT_0109,view,5,2024-08-30 11:32:59.189594796
INTER_01330,STU_0243,INT_0019,save,4,2024-08-30 15:55:55.077538768
INTER_01331,STU_0141,INT_0141,view,3,2024-08-30 20:18:50.965482740
INTER_01332,STU_0052,INT_0111,click,5,2024-08-31 00:41:46.853426712
INTER_01333,STU_0211,INT_0200,view,5,2024-08-31 05:04:42.741370684
INTER_01334,STU_0240,INT_0115,click,4,2024-08-31 09:27:38.629314656
INTER_01335,STU_0412,INT_0137,view,1,2024-08-31 13:50:34.517258628
INTER_01336,STU_0039,INT_0179,click,4,2024-08-31 18:13:30.405202600
INTER_01337,STU_0462,INT_0011,click,5,2024-08-31 22:36:26.293146572
INTER_01338,STU_0294,INT_0098,click,4,2024-09-01 02:59:22.181090544
INTER_01339,STU_0430,INT_0116,view,4,2024-09-01 07:22:18.069034516
INTER_01340,STU_0065,INT_0099,save,4,2024-09-01 11:45:13.956978488
INTER_01341,STU_0374,INT_0175,view,4,2024-09-01 16:08:09.844922460
INTER_01342,STU_0317,INT_0068,view,5,2024-09-01 20:31:05.732866432
INTER_01343,STU_0366,INT_0140,view,5,2024-09-02 00:54:01.620810404
INTER_01344,STU_0046,INT_0053,view,1,2024-09-02 05:16:57.508754376
INTER_01345,STU_0089,INT_0125,save,3,2024-09-02 09:39:53.396698348
INTER_01346,STU_0118,INT_0004,view,5,2024-09-02 14:02:49.284642320
INTER_01347,STU_0366,INT_0122,click,5,2024-09-02 18:25:45.172586292
INTER_01348,STU_0215,INT_0173,view,4,2024-09-02 22:48:41.060530264
INTER_01349,STU_0367,INT_0057,view,1,2024-09-03 03:11:36.948474236
INTER_01350,STU_0467,INT_0097,click,2,2024-09-03 07:34:32.836418208
INTER_01351,STU_0286,INT_0092,apply,4,2024-09-03 11:57:28.724362180
INTER_01352,STU_0414,INT_0093,save,4,2024-09-03 16:20:24.612306152
INTER_01353,STU_0217,INT_0179,view,4,2024-09-03 20:43:20.500250124
INTER_01354,STU_0181,INT_0064,click,3,2024-09-04 01:06:16.388194096
INTER_01355,STU_0320,INT_0087,click,5,2024-09-04 05:29:12.276138068
INTER_01356,STU_0337,INT_0169,view,3,2024-09-04 09:52:08.164082040
INTER_01357,STU_0496,INT_0125,view,5,2024-09-04 14:15:04.052026012
INTER_01358,STU_0161,INT_0001,view,4,2024-09-04 18:37:59.939969984
INTER_01359,STU_0004,INT_0145,click,4,2024-09-04 23:00:55.827913956
INTER_01360,STU_0260,INT_0001,view,3,2024-09-05 03:23:51.715857928
INTER_01361,STU_0189,INT_0035,view,3,2024-09-05 07:46:47.603801900
INTER_01362,STU_0292,INT_0178,click,4,2024-09-05 12:09:43.491745872
INTER_01363,STU_0032,INT_0078,view,2,2024-09-05 16:32:39.379689844
INTER_01364,STU_0413,INT_0016,click,5,2024-09-05 20:55:35.267633816
INTER_01365,STU_0031,INT_0004,click,4,2024-09-06 01:18:31.155577788
INTER_01366,STU_0430,INT_0176,click,5,2024-09-06 05:41:27.043521760
INTER_01367,STU_0158,INT_0022,click,4,2024-09-06 10:04:22.931465732
INTER_01368,STU_0222,INT_0036,save,3,2024-09-06 14:27:18.819409704
INTER_01369,STU_0455,INT_0001,view,5,2024-09-06 18:50:14.707353676
INTER_01370,STU_0090,INT_0134,save,1,2024-09-06 23:13:10.595297648
INTER_01371,STU_0086,INT_0019,click,4,2024-09-07 03:36:06.483241620
INTER_01372,STU_0357,INT_0030,click,4,2024-09-07 07:59:02.371185592
INTER_01373,STU_0229,INT_0012,apply,1,2024-09-07 12:21:58.259129564
INTER_01374,STU_0393,INT_0149,view,3,2024-09-07 16:44:54.147073536
INTER_01375,STU_0235,INT_0190,view,4,2024-09-07 21:07:50.035017508
INTER_01376,STU_0487,INT_0117,view,2,2024-09-08 01:30:45.922961480
INTER_01377,STU_0135,INT_0171,click,5,2024-09-08 05:53:41.810905452
INTER_01378,STU_0186,INT_0161,save,2,2024-09-08 10:16:37.698849424
INTER_01379,STU_0011,INT_0068,view,3,2024-09-08 14:39:33.586793396
INTER_01380,STU_0098,INT_0093,view,3,2024-09-08 19:02:29.474737368
INTER_01381,STU_0383,INT_0134,click,4,2024-09-08 23:25:25.362681340
INTER_01382,STU_0085,INT_0055,view,5,2024-09-09 03:48:21.250625312
INTER_01383,STU_0167,INT_0156,click,1,2024-09-09 08:11:17.138569284
INTER_01384,STU_0433,INT_0009,view,5,2024-09-09 12:34:13.026513256
INTER_01385,STU_0453,INT_0197,save,4,2024-09-09 16:57:08.914457228
INTER_01386,STU_0330,INT_0039,view,4,2024-09-09 21:20:04.802401200
INTER_01387,STU_0123,INT_0111,view,5,2024-09-10 01:43:00.690345172
INTER_01388,STU_0029,INT_0035,view,3,2024-09-10 06:05:56.578289144
INTER_01389,STU_0077,INT_0093,click,3,2024-09-10 10:28:52.466233116
INTER_01390,STU_0122,INT_0084,click,1,2024-09-10 14:51:48.354177088
INTER_01391,STU_0451,INT_0045,click,4,2024-09-10 19:14:44.242121060
